,id,pid,ms_subclass,ms_zoning,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice,age,remodeled_age,total_fin_area,total_bath,quality_pool,good_features,bad_features
1489,99,533212060,160,FV,2544,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,216.0,4.0,0.0,PConc,4.0,0.0,0.0,GLQ,376.0,Unf,0.0,224.0,600.0,GasA,5.0,Y,SBrkr,600,636,0,1236,1.0,0.0,2,1,2,1,4.0,4,Typ,0,0.0,Detchd,RFn,2.0,480.0,0.0,0.0,Y,0,166,0,0,0,0,0.0,none,none,0,5,2010,WD ,152000,5,0,1836.0,3.5,0,2,0
1490,2674,903225090,50,RM,5000,Pave,none,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1.5Fin,6,7,Gable,CompShg,CemntBd,CmentBd,None,0.0,0.0,4.0,CBlock,0.0,0.0,0.0,ALQ,399.0,Unf,0.0,605.0,1004.0,GasA,5.0,Y,SBrkr,1004,660,0,1664,0.0,0.0,2,0,3,1,0.0,7,Typ,2,4.0,Detchd,Unf,2.0,420.0,0.0,0.0,Y,0,24,36,0,0,0,0.0,none,none,0,10,2006,WD ,159000,59,3,2668.0,2.0,0,1,0
1491,1218,534428020,20,RL,12493,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,0.0,0.0,PConc,0.0,0.0,0.0,ALQ,419.0,Rec,306.0,375.0,1100.0,GasA,0.0,Y,SBrkr,1100,0,0,1100,1.0,0.0,1,0,3,1,0.0,6,Typ,1,1.0,Attchd,RFn,1.0,312.0,0.0,0.0,Y,355,0,0,0,0,0,0.0,GdWo,none,0,4,2008,WD ,141000,48,0,2200.0,2.0,0,0,0
1492,2547,534403400,20,RL,10368,Pave,none,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,Hip,CompShg,HdBoard,HdBoard,BrkFace,112.0,0.0,0.0,CBlock,0.0,0.0,0.0,ALQ,260.0,LwQ,748.0,0.0,1008.0,GasA,5.0,Y,SBrkr,1488,0,0,1488,1.0,0.0,1,1,3,1,0.0,7,Typ,1,4.0,Attchd,Fin,2.0,430.0,0.0,0.0,Y,154,60,0,0,0,0,0.0,none,none,0,4,2006,WD ,167000,42,0,2496.0,2.5,0,1,0
1493,197,903227150,50,RM,6360,Pave,none,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1.5Fin,5,6,Gable,CompShg,MetalSd,MetalSd,Stone,300.0,0.0,0.0,CBlock,0.0,0.0,0.0,Rec,360.0,LwQ,159.0,316.0,835.0,GasA,0.0,Y,FuseA,955,498,0,1453,0.0,0.0,1,1,3,1,4.0,7,Min2,2,2.0,Detchd,Unf,1.0,240.0,0.0,0.0,Y,0,0,35,0,148,0,0.0,none,none,0,3,2010,WD ,132000,68,8,2288.0,1.5,0,0,0
1494,2091,906201022,20,RL,10357,Pave,none,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Feedr,Norm,1Fam,1Story,7,5,Hip,CompShg,HdBoard,HdBoard,None,0.0,4.0,0.0,PConc,4.0,0.0,0.0,GLQ,738.0,Unf,0.0,172.0,910.0,GasA,4.0,Y,SBrkr,1442,0,0,1442,1.0,0.0,2,0,3,1,4.0,6,Typ,1,0.0,Attchd,Fin,2.0,719.0,0.0,0.0,Y,0,244,0,0,0,0,0.0,none,none,0,5,2007,WD ,179900,17,1,2352.0,3.0,0,1,0
1495,87,532377060,20,RL,9819,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,31.0,0.0,4.0,CBlock,0.0,0.0,0.0,BLQ,450.0,Unf,0.0,432.0,882.0,GasA,0.0,Y,SBrkr,900,0,0,900,0.0,0.0,1,0,3,1,0.0,5,Typ,0,0.0,Detchd,Unf,1.0,280.0,0.0,0.0,Y,0,0,0,0,0,0,0.0,MnPrv,none,0,2,2010,WD ,122000,43,0,1782.0,1.0,0,0,0
1496,690,535476240,20,RL,7936,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,Hip,CompShg,HdBoard,HdBoard,None,0.0,0.0,0.0,CBlock,0.0,0.0,0.0,BLQ,826.0,Unf,0.0,219.0,1045.0,GasA,0.0,Y,SBrkr,1045,0,0,1045,1.0,0.0,1,0,3,1,0.0,6,Typ,1,2.0,Attchd,RFn,1.0,264.0,0.0,0.0,Y,0,0,0,0,0,0,0.0,none,none,0,4,2009,WD ,127000,46,0,2090.0,2.0,0,0,0
1497,2364,527427210,120,RH,8773,Pave,none,IR2,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,TwnhsE,1Story,6,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,4.0,0.0,PConc,4.0,0.0,0.0,GLQ,951.0,Unf,0.0,536.0,1487.0,GasA,5.0,Y,SBrkr,1419,0,0,1419,1.0,0.0,2,0,2,1,4.0,4,Typ,0,0.0,Attchd,Fin,2.0,543.0,0.0,0.0,Y,196,68,0,0,0,0,0.0,none,none,0,9,2006,WD ,190000,4,0,2906.0,3.0,0,2,0
1498,2050,905100080,85,RL,11235,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,5,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,30.0,0.0,0.0,CBlock,4.0,0.0,0.0,BLQ,785.0,Unf,0.0,635.0,1420.0,GasA,4.0,Y,SBrkr,1452,0,0,1452,1.0,0.0,1,0,2,1,0.0,6,Min2,1,0.0,Detchd,Unf,2.0,572.0,0.0,0.0,Y,92,0,88,0,0,0,0.0,none,none,0,11,2007,WD ,158450,43,16,2872.0,2.0,0,0,0
1499,769,905101260,80,RL,12886,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5,6,Gable,CompShg,HdBoard,HdBoard,None,0.0,0.0,0.0,CBlock,4.0,0.0,0.0,ALQ,444.0,Unf,0.0,76.0,520.0,GasA,5.0,Y,SBrkr,1464,0,0,1464,0.0,1.0,2,0,3,1,0.0,6,Min2,1,0.0,Attchd,RFn,2.0,480.0,0.0,0.0,Y,302,0,0,0,100,0,0.0,none,none,0,10,2009,WD ,175000,46,36,1984.0,2.5,0,0,0
1500,348,527108070,20,RL,14892,Pave,none,IR1,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,1Story,9,5,Gable,CompShg,VinylSd,VinylSd,Stone,160.0,5.0,0.0,PConc,5.0,0.0,4.0,GLQ,1320.0,Unf,0.0,426.0,1746.0,GasA,5.0,Y,SBrkr,1746,0,0,1746,1.0,0.0,2,0,3,1,5.0,7,Typ,2,4.0,Attchd,Fin,3.0,758.0,0.0,0.0,Y,201,39,0,0,0,0,0.0,none,none,0,10,2009,WD ,377500,3,1,3492.0,3.0,0,6,0
1501,200,903233120,50,RM,6240,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,0.0,0.0,BrkTil,0.0,0.0,0.0,LwQ,448.0,Unf,0.0,480.0,928.0,GasA,0.0,Y,FuseF,928,608,0,1536,0.0,0.0,2,0,4,1,0.0,7,Typ,1,4.0,Detchd,Unf,2.0,480.0,0.0,0.0,Y,0,10,0,0,0,0,0.0,MnPrv,none,0,3,2010,WD ,138400,80,20,2464.0,2.0,0,1,0
1502,2759,906392100,20,RL,11645,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4.0,0.0,PConc,4.0,0.0,0.0,GLQ,1300.0,Unf,0.0,434.0,1734.0,GasA,5.0,Y,SBrkr,1734,0,0,1734,1.0,0.0,2,0,3,1,4.0,7,Typ,0,0.0,Attchd,Fin,2.0,660.0,0.0,0.0,Y,160,24,0,0,0,0,0.0,none,none,0,1,2006,WD ,260000,1,0,3468.0,3.0,0,2,0
1503,1700,528114050,20,RL,14977,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,304.0,4.0,0.0,PConc,5.0,0.0,4.0,GLQ,1350.0,Unf,0.0,626.0,1976.0,GasA,5.0,Y,SBrkr,1976,0,0,1976,1.0,0.0,2,0,2,1,4.0,7,Typ,1,5.0,Attchd,RFn,3.0,908.0,0.0,0.0,Y,250,63,0,0,0,0,0.0,none,none,0,7,2007,New,440000,1,1,3952.0,3.0,0,3,0
1504,876,907290070,20,RL,9100,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4.0,0.0,PConc,4.0,0.0,0.0,Unf,0.0,Unf,0.0,1212.0,1212.0,GasA,5.0,Y,SBrkr,1212,0,0,1212,0.0,0.0,2,0,3,1,4.0,6,Typ,0,0.0,Attchd,RFn,2.0,573.0,0.0,0.0,Y,356,0,0,0,0,0,0.0,none,none,0,6,2009,WD ,178000,8,0,2424.0,2.0,0,1,0
1505,2536,534201280,20,RL,8400,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,5,Hip,CompShg,HdBoard,HdBoard,BrkFace,168.0,0.0,0.0,CBlock,0.0,0.0,0.0,BLQ,1016.0,Unf,0.0,36.0,1052.0,GasA,4.0,Y,SBrkr,1052,0,0,1052,1.0,0.0,1,1,3,1,0.0,5,Typ,0,0.0,Attchd,RFn,1.0,288.0,0.0,0.0,Y,356,0,0,0,0,0,0.0,GdWo,none,0,11,2006,WD ,138500,38,0,2104.0,2.5,0,0,0
1506,1821,532354060,20,RL,7420,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,Hip,CompShg,MetalSd,MetalSd,None,0.0,0.0,0.0,CBlock,0.0,0.0,0.0,Rec,417.0,Unf,0.0,640.0,1057.0,GasA,0.0,Y,SBrkr,1057,0,0,1057,0.0,0.0,1,0,3,1,0.0,6,Typ,0,0.0,Detchd,Fin,2.0,576.0,0.0,0.0,Y,0,0,0,0,0,0,0.0,none,none,0,4,2007,WD ,132000,45,0,2114.0,1.0,0,0,0
1507,2743,905452150,50,RL,9525,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,0.0,0.0,CBlock,0.0,0.0,0.0,LwQ,468.0,Unf,0.0,532.0,1000.0,GasA,0.0,Y,SBrkr,1068,541,0,1609,0.0,0.0,1,1,5,1,0.0,7,Typ,0,0.0,Attchd,Unf,1.0,305.0,2.0,0.0,Y,0,0,0,0,0,0,0.0,none,none,0,7,2006,WD ,149900,53,0,2609.0,1.5,0,0,0
1508,1329,903204010,50,RM,7425,Pave,none,IR1,Bnk,AllPub,Corner,Gtl,BrkSide,RRAn,Artery,1Fam,1.5Fin,7,7,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,0.0,0.0,CBlock,0.0,2.0,0.0,Unf,0.0,Unf,0.0,672.0,672.0,GasA,4.0,Y,SBrkr,1195,473,0,1668,0.0,0.0,1,1,3,1,4.0,8,Typ,0,0.0,Attchd,Unf,1.0,252.0,0.0,0.0,Y,210,0,0,0,0,0,0.0,none,none,0,8,2008,WD ,108000,63,5,2340.0,1.5,0,0,1
1509,1451,907203090,20,RL,7990,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,Hip,CompShg,HdBoard,HdBoard,None,0.0,0.0,0.0,CBlock,4.0,0.0,0.0,Unf,0.0,Unf,0.0,924.0,924.0,GasA,0.0,Y,SBrkr,924,0,0,924,0.0,0.0,1,0,3,1,0.0,5,Typ,0,0.0,Detchd,Unf,1.0,280.0,0.0,0.0,Y,0,0,0,0,0,0,0.0,MnPrv,none,0,4,2008,WD ,110000,33,0,1848.0,1.0,0,0,0
1510,936,909451180,160,RM,1300,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Blueste,Norm,Norm,TwnhsE,2Story,6,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,0.0,0.0,CBlock,4.0,0.0,0.0,ALQ,285.0,Unf,0.0,276.0,561.0,GasA,0.0,Y,SBrkr,561,668,0,1229,0.0,0.0,1,1,2,1,0.0,5,Typ,1,0.0,Attchd,Fin,2.0,462.0,0.0,0.0,Y,150,0,0,0,0,0,0.0,GdPrv,none,0,5,2009,WD ,124000,29,0,1790.0,1.5,0,0,0
1511,1948,535376010,45,RL,5500,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Unf,4,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,0.0,0.0,CBlock,0.0,0.0,0.0,Unf,0.0,Unf,0.0,882.0,882.0,GasA,5.0,Y,SBrkr,882,0,0,882,0.0,0.0,1,0,1,1,0.0,4,Typ,0,0.0,none,none,0.0,0.0,0.0,0.0,Y,0,0,0,0,0,0,0.0,MnPrv,none,0,4,2007,WD ,103200,51,0,1764.0,1.0,0,0,0
1512,1839,533208020,120,FV,3606,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4.0,0.0,PConc,5.0,4.0,0.0,GLQ,937.0,Unf,0.0,415.0,1352.0,GasA,5.0,Y,SBrkr,1352,0,0,1352,1.0,0.0,2,0,2,1,4.0,5,Typ,1,4.0,Attchd,RFn,2.0,466.0,0.0,0.0,Y,0,241,0,0,0,0,0.0,none,none,0,8,2007,New,194000,1,1,2704.0,3.0,0,3,0
1513,2057,905104170,20,RL,8978,Pave,none,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,Plywood,Plywood,None,0.0,0.0,0.0,PConc,0.0,0.0,0.0,Unf,0.0,Unf,0.0,948.0,948.0,GasA,0.0,Y,SBrkr,948,0,0,948,0.0,0.0,1,0,3,1,0.0,6,Typ,0,0.0,Attchd,Unf,1.0,300.0,0.0,0.0,Y,147,0,0,0,0,0,0.0,none,none,0,5,2007,WD ,108000,39,0,1896.0,1.0,0,0,0
1514,558,532354230,20,RL,9079,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,Wd Sdng,Plywood,None,0.0,0.0,0.0,CBlock,0.0,0.0,0.0,BLQ,864.0,Unf,0.0,0.0,864.0,GasA,0.0,Y,SBrkr,864,0,0,864,0.0,0.0,1,0,2,1,0.0,5,Typ,0,0.0,Attchd,Unf,1.0,440.0,0.0,0.0,Y,158,0,0,0,0,0,0.0,none,none,0,7,2009,WD ,122000,48,0,1728.0,1.0,0,0,0
1515,2731,905351045,150,RL,1700,Pave,none,Reg,HLS,AllPub,Inside,Gtl,ClearCr,Norm,Norm,Twnhs,1.5Fin,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4.0,0.0,PConc,4.0,0.0,0.0,GLQ,397.0,Unf,0.0,33.0,430.0,GasA,0.0,Y,SBrkr,880,680,140,1700,1.0,0.0,2,1,2,1,4.0,7,Typ,0,0.0,Basment,Fin,1.0,450.0,4.0,0.0,Y,188,36,0,0,200,0,0.0,none,none,0,4,2006,WD ,148400,26,1,2130.0,3.5,0,1,0
1516,791,905451340,20,RL,9571,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,3,Gable,CompShg,BrkComm,Brk Cmn,None,0.0,0.0,2.0,CBlock,0.0,2.0,0.0,Unf,0.0,Unf,0.0,1276.0,1276.0,GasA,0.0,Y,FuseA,1276,0,0,1276,0.0,0.0,1,0,3,1,0.0,5,Mod,0,0.0,Attchd,Unf,1.0,350.0,0.0,0.0,Y,0,0,0,0,0,0,0.0,none,none,0,6,2009,COD,60000,51,0,2552.0,1.0,0,0,0
1517,1421,906223110,20,RL,9938,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,251.0,4.0,0.0,PConc,4.0,0.0,0.0,GLQ,1271.0,Unf,0.0,331.0,1602.0,GasA,5.0,Y,SBrkr,1626,0,0,1626,1.0,0.0,2,1,3,1,4.0,7,Typ,1,0.0,Attchd,RFn,2.0,534.0,0.0,0.0,Y,424,40,0,0,0,0,0.0,none,none,0,4,2008,WD ,226500,14,0,3228.0,3.5,0,1,0
1518,2881,911175430,20,C (all),9000,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,2,3,Gable,CompShg,AsbShng,AsbShng,None,0.0,0.0,0.0,CBlock,0.0,0.0,0.0,BLQ,50.0,Unf,0.0,430.0,480.0,GasA,0.0,N,FuseA,480,0,0,480,1.0,0.0,0,0,1,1,0.0,4,Typ,0,0.0,Detchd,Unf,1.0,308.0,0.0,0.0,Y,0,0,0,0,0,0,0.0,none,none,0,10,2006,WD ,35311,57,1,960.0,1.0,0,0,1
1519,2820,908103310,90,RL,7840,Pave,none,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,Duplex,SFoyer,6,5,Flat,Tar&Grv,Plywood,Wd Shng,BrkFace,355.0,0.0,0.0,CBlock,4.0,0.0,4.0,GLQ,976.0,Unf,0.0,0.0,976.0,GasA,0.0,Y,SBrkr,1012,0,0,1012,0.0,2.0,2,0,4,0,0.0,4,Typ,0,0.0,none,none,0.0,0.0,0.0,0.0,Y,0,0,0,0,0,0,0.0,none,none,0,10,2006,WD ,127500,31,0,1988.0,3.0,0,1,0
1520,1609,923426010,20,RL,12395,Pave,none,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,HdBoard,Plywood,None,0.0,0.0,0.0,CBlock,0.0,0.0,0.0,ALQ,647.0,Unf,0.0,217.0,864.0,GasA,0.0,Y,SBrkr,889,0,0,889,0.0,0.0,1,0,3,1,0.0,6,Typ,0,0.0,Attchd,Unf,2.0,484.0,0.0,0.0,Y,0,0,0,0,0,0,0.0,none,none,0,4,2008,WD ,137500,24,0,1753.0,1.0,0,0,0
1521,1495,908151040,80,RL,9638,Pave,none,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,6,Hip,CompShg,Plywood,Plywood,None,0.0,0.0,0.0,CBlock,0.0,0.0,0.0,ALQ,368.0,Rec,120.0,541.0,1029.0,GasA,0.0,Y,SBrkr,1117,0,0,1117,1.0,0.0,1,0,3,1,0.0,6,Typ,1,2.0,Attchd,RFn,2.0,542.0,0.0,0.0,Y,292,0,0,0,0,0,0.0,none,none,0,11,2008,WD ,147000,31,0,2146.0,2.0,0,0,0
1522,2388,528118020,60,RL,13418,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,Stone,132.0,4.0,0.0,PConc,5.0,0.0,0.0,Unf,0.0,Unf,0.0,1117.0,1117.0,GasA,5.0,Y,SBrkr,1132,1320,0,2452,0.0,0.0,3,1,4,1,4.0,9,Typ,1,4.0,BuiltIn,Fin,3.0,691.0,0.0,0.0,Y,113,32,0,0,0,0,0.0,none,none,0,9,2006,WD ,309000,2,1,3569.0,3.5,0,3,0
1523,938,909475040,20,RL,17597,Pave,none,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,7,9,Hip,CompShg,BrkFace,BrkFace,None,0.0,4.0,4.0,CBlock,4.0,0.0,0.0,GLQ,803.0,ALQ,419.0,581.0,1803.0,GasA,0.0,Y,SBrkr,2365,0,0,2365,1.0,0.0,2,0,3,1,5.0,7,Min1,2,4.0,Attchd,Fin,2.0,551.0,0.0,0.0,Y,200,144,0,0,0,0,0.0,GdPrv,none,0,7,2009,WD ,315000,38,38,4168.0,3.0,0,3,0
1524,1194,534202130,20,RL,8872,Pave,none,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,8,Gable,CompShg,VinylSd,VinylSd,BrkFace,300.0,0.0,0.0,CBlock,0.0,0.0,0.0,ALQ,595.0,Unf,0.0,317.0,912.0,GasA,5.0,Y,SBrkr,912,0,0,912,1.0,0.0,1,0,2,1,4.0,5,Typ,0,0.0,Detchd,Unf,2.0,576.0,0.0,0.0,Y,0,240,0,0,0,0,0.0,none,none,0,12,2008,WD ,147000,43,43,1824.0,2.0,0,0,0
1525,2429,528228575,120,RL,3982,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,Hip,CompShg,VinylSd,VinylSd,None,0.0,4.0,0.0,PConc,4.0,4.0,0.0,GLQ,1154.0,Unf,0.0,366.0,1520.0,GasA,5.0,Y,SBrkr,1567,0,0,1567,1.0,0.0,2,0,1,1,5.0,7,Typ,1,4.0,Attchd,Fin,3.0,648.0,0.0,0.0,Y,312,0,0,0,0,0,0.0,none,none,0,10,2006,New,264561,0,0,3087.0,3.0,0,4,0
1526,1937,535325280,80,RL,7134,Pave,none,Reg,Bnk,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,SLvl,5,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,0.0,0.0,CBlock,0.0,0.0,0.0,ALQ,384.0,Unf,0.0,0.0,384.0,GasA,0.0,Y,SBrkr,1360,0,0,1360,0.0,0.0,1,0,3,1,0.0,6,Min1,1,0.0,Detchd,Unf,2.0,572.0,0.0,0.0,Y,0,50,0,0,0,0,0.0,MnPrv,none,0,2,2007,WD ,130000,52,0,1744.0,1.0,0,0,0
1527,1847,533221100,160,FV,2117,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,6,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,456.0,4.0,0.0,PConc,4.0,0.0,0.0,GLQ,436.0,Unf,0.0,320.0,756.0,GasA,5.0,Y,SBrkr,769,756,0,1525,0.0,0.0,2,1,3,1,4.0,5,Typ,1,0.0,Detchd,Unf,2.0,440.0,0.0,0.0,Y,0,0,0,0,0,0,0.0,none,none,0,6,2007,WD ,177000,7,0,2281.0,2.5,0,2,0
1528,1550,910203090,50,RM,8155,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,7,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,0.0,0.0,CBlock,4.0,0.0,0.0,Unf,0.0,Unf,0.0,780.0,780.0,GasA,4.0,Y,FuseA,780,420,0,1200,0.0,0.0,1,0,4,1,0.0,7,Typ,0,0.0,none,none,0.0,0.0,0.0,0.0,Y,0,0,96,0,0,0,0.0,none,none,0,7,2008,WD ,119000,78,20,1980.0,1.0,0,0,0
1529,2705,904302030,20,RL,5500,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,7,5,Shed,CompShg,VinylSd,VinylSd,None,0.0,0.0,0.0,PConc,4.0,4.0,0.0,GLQ,510.0,LwQ,373.0,190.0,1073.0,GasA,5.0,Y,SBrkr,1073,0,0,1073,1.0,0.0,2,0,2,1,0.0,4,Typ,0,0.0,Detchd,Unf,1.0,246.0,0.0,0.0,Y,0,120,0,0,0,0,0.0,none,none,0,5,2006,WD ,157000,2,0,2146.0,3.0,0,2,0
1530,2713,905106210,20,RL,11553,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,Hip,CompShg,Plywood,Plywood,BrkFace,188.0,0.0,0.0,CBlock,0.0,0.0,0.0,BLQ,673.0,Unf,0.0,378.0,1051.0,GasA,0.0,Y,SBrkr,1159,0,0,1159,0.0,0.0,1,1,3,1,0.0,7,Typ,1,2.0,Attchd,Unf,1.0,336.0,0.0,0.0,Y,466,0,0,0,0,0,0.0,none,none,0,7,2006,WD ,158000,38,0,2210.0,1.5,0,0,0
1531,1938,535325320,50,RL,7150,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,4,4,Gable,CompShg,MetalSd,MetalSd,None,0.0,0.0,0.0,PConc,0.0,0.0,0.0,Rec,150.0,Unf,0.0,1040.0,1190.0,GasA,4.0,Y,SBrkr,1040,500,0,1540,1.0,0.0,1,0,4,1,2.0,7,Typ,0,0.0,Detchd,Unf,1.0,352.0,0.0,0.0,Y,0,0,0,0,0,0,0.0,none,none,0,8,2007,WD ,115000,52,0,2730.0,2.0,0,0,0
1532,1819,532353120,20,RL,6285,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,Plywood,Plywood,None,0.0,0.0,0.0,CBlock,4.0,0.0,0.0,LwQ,138.0,Rec,351.0,405.0,894.0,GasA,0.0,Y,SBrkr,894,0,0,894,1.0,0.0,1,0,2,1,0.0,5,Typ,0,0.0,Detchd,Unf,1.0,308.0,0.0,0.0,Y,192,0,0,0,0,0,0.0,none,none,0,3,2007,WD ,120750,30,0,1788.0,2.0,0,0,0
1533,23,527368020,60,FV,7500,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4.0,0.0,PConc,4.0,0.0,0.0,GLQ,533.0,Unf,0.0,281.0,814.0,GasA,5.0,Y,SBrkr,814,860,0,1674,1.0,0.0,2,1,3,1,4.0,7,Typ,0,0.0,Attchd,RFn,2.0,663.0,0.0,0.0,Y,0,96,0,0,0,0,0.0,none,none,0,1,2010,WD ,216000,10,0,2488.0,3.5,0,2,0
